sep=;
no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
442;KXmlParser::parseEndTag():void;28;1;1;visible;
443;KXmlParser::peekType():int;9;1;1;visible;
444;KXmlParser::get(int):String;2;1;1;visible;
445;KXmlParser::push(int):void;7;1;1;visible;
446;KXmlParser::parseStartTag(boolean):void;78;1;1;visible;
447;KXmlParser::pushEntity():void;32;1;1;visible;
448;KXmlParser::pushText(int,boolean):void;22;1;1;visible;
449;KXmlParser::read(char):void;4;1;1;visible;
450;KXmlParser::read():int;17;1;1;visible;
451;KXmlParser::peek(int):int;13;1;1;visible;
452;KXmlParser::readName():String;11;1;1;visible;
453;KXmlParser::skip():void;6;1;1;visible;
454;KXmlParser::setInput(InputStream,String):void;24;1;1;visible;
455;KXmlParser::getFeature(String):boolean;6;1;1;visible;
456;KXmlParser::getInputEncoding():String;2;1;1;visible;
457;KXmlParser::defineEntityReplacementText(String,String):void;4;1;1;visible;
458;KXmlParser::getProperty(String):Object;8;1;1;visible;
459;KXmlParser::getNamespaceCount(int):int;4;1;1;visible;
460;KXmlParser::getNamespacePrefix(int):String;2;1;1;visible;
461;KXmlParser::getNamespaceUri(int):String;2;1;1;visible;
462;KXmlParser::getNamespace(String):String;12;1;1;visible;
463;KXmlParser::getDepth():int;2;1;1;visible;
464;KXmlParser::getPositionDescription():String;38;1;1;visible;
465;KXmlParser::getLineNumber():int;2;1;1;visible;
466;KXmlParser::getColumnNumber():int;2;1;1;visible;
